Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11345895,HAMMAN INTERACTIVE LLC,Legal Name,Limited Liability Company,"125 WICHITA LN, Williamsburg, VA, 23188, USA",REPUBLIC REGISTERED AGENT LLC,Inactive,
11098290,"HammerHead Logic, LLC",Legal Name,Limited Liability Company,"4801 Courthouse St Ste 300, Williamsburg, VA, 23188, USA",Gregory  R. Davis ,Active,
S5623303,"Hammond Investment Associates, LLC",Legal Name,Limited Liability Company,"104 MUIRFIELD, WILLIAMSBURG, VA, 23188 - 0000, USA",SANDRA J   ROGERS ,Inactive,
T0367534,Hampton Hotel Associates LLC,Legal Name,Limited Liability Company,"4801 COURTHOUSE ST, STE 201, WILLIAMSBURG, VA, 23188 - 0000, USA",CORPORATION SERVICE COMPANY,Inactive,
S6728762,"Hampton Roads Artistic Collective, LLC",Legal Name,Limited Liability Company,"121 Raintree Way, Williamsburg, VA, 23188 - 0000, USA",TANYA ROCHELLE   CUNNINGHAM-JONES ,Inactive,
S3906718,Hampton Roads Consumer Direct LLC,Legal Name,Limited Liability Company,"3404 DEERLOPE TRAIL, WILLIAMSBURG, VA, 23188 - 0000, USA",CAROLYN W   MBAJEKWE ,Active,
03458353,"HAMPTON ROADS GENERAL CONTRACTORS, INC.",Legal Name,Stock Corporation,"6720 TARPLEYS TAVERN ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",MICHAEL A   INMAN ,Inactive,
01704196,"HAMPTON SCHWINN CYCLER, INC.",Legal Name,Stock Corporation,"3805 GEORGE MASON, WILLIAMSBURG, VA, 23188, USA",DAVID L  WILSON JR ,Inactive,
S1483355,"Hamstead, LLC",Legal Name,Limited Liability Company,"KAUFMAN & CANOLES PC, 4801 COURTHOUSE ST STE 300, WILLIAMSBURG, VA, 23188 - 0000, USA",STEVEN P   FRANK ,Inactive,
S0033193,"HAND 'N HEART, L.L.C.",Legal Name,Limited Liability Company,"102 DEVON ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",RUSSELL M   LANNING ,Inactive,
07423171,"Hand In Hand Custodial Services, Inc.",Legal Name,Stock Corporation,"107 DEAR PATH ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",ADAM TROY   LACKS ,Inactive,
F2078121,"Hand-Up Financial Group, Inc.",Legal Name,Nonstock Corporation,"103 WINDSOR WAY, WILLIAMSBURG, VA, 23188 - 0000, USA",DONALD V  KING JR ,Active,
11784926,Handpicked Trading and Shipping LLC,Legal Name,Limited Liability Company,"130 Maxton Ln, Williamsburg, VA, 23188, USA",william tyler rhoads ,Active,
S4113249,"Hands on Horses, LLC",Legal Name,Limited Liability Company,"137 Devonshire Drive, Williamsburg, VA, 23188 - 0000, USA",ANGELA   HIROSE ,Inactive,
11477269,"Hands-On Wellness, LLC",Legal Name,Limited Liability Company,"300 Richardson Run, Williamsburg, VA, 23188, USA",Alishia  Pretlow ,Active,
11192177,"Handy Hardee Solutions, LLC",Legal Name,Limited Liability Company,"124 Cooley Rd, WILLIAMSBURG, VA, 23188, USA",Stephanie A Montgomery ,Active,
S2552273,"Handy Home Contractors, LLC",Legal Name,Limited Liability Company,"10 BUFORD RD, WILLIAMSBURG, VA, 23188 - 0000, USA",RONALD C   WHEELER ,Inactive,
11203175,Handyman In Arms LLC,Legal Name,Limited Liability Company,"204 Burton Woods Dr Apt B, Williamsburg, VA, 23188, USA",Damian Oneil Johnson ,Inactive,
S5817939,Hangin Headz Customized Headboards LLC,Legal Name,Limited Liability Company,"323 Shoal Creek, Williamsburg, VA, 23188 - 0000, USA",MICHAEL "ANDRE"   PARROTT ,Inactive,
11550271,Hanks Financial LLC,Legal Name,Limited Liability Company,"404 Fenton Mill Rd, Williamsburg, VA, 23188, USA",Megan  Hanks ,Inactive,
S8301493,"Hanks HR Solutions, LLC",Legal Name,Limited Liability Company,"901 Prosperity Court, Williamsburg, VA, 23188 - 0000, USA",DAVID WAYNE   HANKINSON ,Inactive,
S3327089,"Hannah's Closet, LLC",Legal Name,Limited Liability Company,"217 Cherwell Ct, WILLIAMSBURG, VA, 23188 - 0000, USA",ROBIN   PARDEE ,Active,
S4778306,"HANOWEN PROPERTIES, L.L.C.",Legal Name,Limited Liability Company,"5520 FOUNDATION ST, WILLIAMSBURG, VA, 23188 - 0000, USA",STEPHANIE A   MONTGOMERY ,Inactive,
08281511,HANSANG CORPORATION,Legal Name,Stock Corporation,"4276 TEAKWOOD DR, WILLIAMSBURG, VA, 23188 - 0000, USA",TAEHEE   JI ,Inactive,
T0674897,HAPI Properties LLC,Legal Name,Limited Liability Company,"201 Old Carriage Way, Williamsburg, VA, 23188 - 0000, USA",James J. Hauser ,Active,
S4567030,"Happy at Home Pet Care, LLC",Legal Name,Limited Liability Company,"3210 Rannock Moor, WILLIAMSBURG, VA, 23188 - 0000, USA",GWEN SHEA   DELLINGER ,Active,
S4827061,"Happy Happy Story Investments, LLC",Legal Name,Limited Liability Company,"4224 Old Lock Road, Williamsburg, VA, 23188 - 0000, USA",HELEN T.   MADDEN ,Inactive,
S8230312,"Happy Hearts Health, LLC",Legal Name,Limited Liability Company,"137 Whistling Swan Court, williamsburg, VA, 23188 - 0000, USA",COLLEEN MCKEON   GIBB ,Inactive,
11073198,"Happy Minds, LLC",Legal Name,Limited Liability Company,"1206 Carter Braxton Ln, Williamsburg, VA, 23188 - 7654, USA",Susan L Jarek ,Active,
11465187,Happy Scoops LLC,Legal Name,Limited Liability Company,"6047 Settlers Market Blvd, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
S5305323,Happy Smiles LLC,Legal Name,Limited Liability Company,"3704 Mulberry Ln, Williamsburg, VA, 23188 - 0000, USA",KENNETH EDWARD   STONER ,Inactive,
11304992,Happy Wappy LLC,Legal Name,Limited Liability Company,"5307 Rhoda Ln, Williamsburg, VA, 23188 - 0011, USA",Kevin Michael Brown ,Active,
S1364308,"Harbin Properties, LLC",Legal Name,Limited Liability Company,"3705 STRAWBERRY PLAINS RD STE D, WILLIAMSBURG, VA, 23188 - 0000, USA",BRIAN D   LYTLE ,Active,
06923205,HARBOUR COFFEE COMPANY,Legal Name,Stock Corporation,"4268 CASEY BLVD, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN   STEIN ,Inactive,
11616834,Hari Om Mata LLC,Legal Name,Limited Liability Company,"3798 Lusk Way, Williamsburg, VA, 23188 - 9010, USA",Jeffrey  Anderson ,Active,
11450582,"Harmanize, LLC",Legal Name,Limited Liability Company,"4512 Gwens Way, Williamsburg, VA, 23188, USA",Jennifer Harman Papadakis ,Active,
11803142,"Harmon Global Trade Compliance, LLC",Legal Name,Limited Liability Company,"102 Ascot, Williamsburg, VA, 23188, USA",Samuel C Harmon ,Active,
11070033,"Harmoney House, LLC",Legal Name,Limited Liability Company,"5413 Airport Rd, Williamsburg, VA, 23188, USA",Steven  Serio ,Inactive,
S2176628,"Harmonize Your Space, LLC",Legal Name,Limited Liability Company,"308 BUFORD RD, WILLIAMSBURG, VA, 23188 - 0000, USA",Business Filings Incorporated,Inactive,
11687653,"Harmonized Neurology, PLLC",Legal Name,Limited Liability Company,"105 Bulifants Blvd Ste B, Williamsburg, VA, 23188 - 5717, USA",Rhonda  Huff ,Active,
05626627,"HARMONY ENTERTAINMENTS, INC.",Legal Name,Stock Corporation,"6009 FOX HILL ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",BRIAN S   FORSMAN ,Inactive,
11339131,haRNess medsol LLC,Legal Name,Limited Liability Company,"124 Four Mile Tree, Williamsburg, VA, 23188, USA",Taylor  K McMurdo ,Active,
11518091,"HarpArch Group, LLC",Legal Name,Limited Liability Company,"6016 Fox Hill Rd, Williamsburg, VA, 23188 - 7361, USA",William  Paul  Wrenn  III,Pending Inactive,
01500206,"HARPERS SQUARE, INC.",Legal Name,Stock Corporation,"4029 Ironbound Rd Ste 100, Williamsburg, VA, 23188 - 2549, USA",MICHELE Z   BALL ,Active,
S1468075,"HARRIET HARRIS ENTERPRISES, L.L.C.",Legal Name,Limited Liability Company,"100 MT PLEASANT DR, WILLIAMSBURG, VA, 23188 - 0000, USA",HARRIET   HARRIS ,Inactive,
S4967305,Harrison Enterprise Solutions LLC,Legal Name,Limited Liability Company,"150 ST. ANDREWS DR, WILLIAMSBURG, VA, 23188 - 0000, USA",MICHAEL THOMAS  HARRISON SR ,Active,
11013446,"Harrod Family Services, LLC",Legal Name,Limited Liability Company,"209 Oaktree Rd, Williamsburg, VA, 23188 - 2170, USA",Tracy Edward Harrod ,Active,
S4121085,Harrow Rental Properties LLC,Legal Name,Limited Liability Company,"5360 DISCOVERY PARK BLVD, WILLIAMSBURG, VA, 23188 - 0000, USA",GREGORY R   DAVIS ,Inactive,
11268715,HARRY house maintenance,Legal Name,Business Trust,"4027 midlands rd, Williamsburg, VA, 23188, USA",Nenad  Harizanov ,Active,
03856598,"HARRY'S MOBILE REPAIR, INC.",Legal Name,Stock Corporation,"302 Ewell Rd Ste D, Williamsburg, VA, 23188 - 2194, USA",HARRY G.  JARVIS JR. ,Active,
S4682763,Hart's BBQ LLC,Legal Name,Limited Liability Company,"5304 rockingham drive, williamsburg, VA, 23188 - 0000, USA",MICHAEL JOHN   HART ,Inactive,
11380176,Harter for Virginia,Legal Name,Nonstock Corporation,"7151 Richmond Rd Ste 201, WILLIAMSBURG, VA, 23188 - 7234, USA",Christopher Montgomery Woodfin ,Inactive,
S3302108,"Hartje Investments, LLC",Legal Name,Limited Liability Company,"5527 PENNINGTON PL, WILLIAMSBURG, VA, 23188 - 0000, USA",WILLIAM W C   HARTY ,Inactive,
S1700105,"Hartman Homes, LLC",Legal Name,Limited Liability Company,"123 WESTMINSTER PL, WILLIAMSBURG, VA, 23188 - 0000, USA",TRACY MCMURTRIE   LUCK ,Inactive,
S1304528,"Hartney Aerospace, LLC",Legal Name,Limited Liability Company,"142 ALWOODLEY, WILLIAMSBURG, VA, 23188 - 0000, USA",MARK   HARTNEY ,Inactive,
11362434,"Hastings Family Therapy, LLC",Legal Name,Limited Liability Company,"3873 SHENANDOAH DR, Williamsburg, VA, 23188, USA",Beckwith  Hastings ,Active,
S6821849,"Hatcher Team Real Estate, LLC",Legal Name,Limited Liability Company,"416 Hempstead Road, Williamsburg, VA, 23188 - 0000, USA",GREGORY   HATCHER ,Active,
S4820330,"HATHAWAY OFFICES, LLC",Legal Name,Limited Liability Company,"140 C TEWNING RD, WILLIAMSBURG, VA, 23188 - 0000, USA",DAVID W  OTEY JR ,Active,
11162469,HAVENPORT LLC,Legal Name,Limited Liability Company,"3794 Lusk Way, Williamsburg, VA, 23188, USA",   ,Pending Inactive,
11487994,HAVENS ACUMEN SOLUTIONS LLC,Legal Name,Limited Liability Company,"3005 Arran Thistle, Williamsburg, VA, 23188, USA",Theresa Marie Havens ,Inactive,
11712491,Hawk Services LLC,Legal Name,Limited Liability Company,"216 Sand Dr W, Williamsburg, VA, 23188, USA",Anthony Heath Koselke ,Active,
S5668209,"Hawk's Point of View, LLC",Legal Name,Limited Liability Company,"120 NORTH TURNBERRY, WILLIAMSBURG, VA, 23188 - 0000, USA",LEEANN N.   BARNES ,Active,
11585582,Hawkins Landscape Construction LLC,Legal Name,Limited Liability Company,"114 Tanbark Ln, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
S6775292,"Hawthorne Street, LLC",Legal Name,Limited Liability Company,"6597 Battlefield Drive, Williamsburg, VA, 23188 - 0000, USA","RUSTY CASTLE INVESTORS, LLC",Inactive,
S4133619,"Hay Market Online, LLC",Legal Name,Limited Liability Company,"119 Timberwood Dr, Williamsburg, NV, 23188 - 0000, USA",RHODA   KANNA ,Inactive,
08097628,HAYASHI DMJ INC.,Legal Name,Stock Corporation,"5223 MONTICELLO AVE, #E, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN   YAM ,Inactive,
04690012,"HAYASHI, INC.",Legal Name,Stock Corporation,"5601 RICHMOND ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",RICHARD S   GORDON ,Inactive,
S7397252,"Hayden's Place, LLC",Legal Name,Limited Liability Company,"6293 CENTERVILLE RD, WILLIAMSBURG, VA, 23188 - 0000, USA",T.J.   SODERHOLM ,Inactive,
S5883238,Hayes Consulting LLC,Legal Name,Limited Liability Company,"8408 Westberry Ct, Williamsburg, VA, 23188 - 0000, USA",JOSEPH   HAYES ,Inactive,
S4756930,"Hayes Oyster Company, LLC",Legal Name,Limited Liability Company,"4564 BEACON HILL DRIVE, WILLIAMSBURG, VA, 23188 - 0000, USA",LAURI   WILLIAMS ,Inactive,
11290475,Haynie LLC,Legal Name,Limited Liability Company,"3881 SHENANDOAH DR , Williamsburg, VA, 23188, USA",Natalie Lynn Haynie ,Active,
S8063028,Haystack Mountain LLC,Legal Name,Limited Liability Company,"109 Hurlston, Williamsburg, VA, 23188 - 0000, USA",DUSTIN H.   DEVORE ,Active,
11577779,HAZELAAR BUSINESS TRUST,Legal Name,Business Trust,"9219 Croaker Rd, Williamsburg, VA, 23188, USA",Joseph M. Hazelaar ,Active,
11277621,"HBH Enterprises, LLC",Legal Name,Limited Liability Company,"8201 Old Mill Ln, Williamsburg, VA, 23188, USA",William Peyton Akers ,Inactive,
07113442,"HC of Virginia, Inc.",Legal Name,Stock Corporation,"4808 Courthouse St Ste 103, Williamsburg, VA, 23188, USA",John Andrew Grim ,Active,
S2595777,"HCPC, LLC",Legal Name,Limited Liability Company,"105 POWHATAN OVERLOOK, WILLIAMSBURG, VA, 23188 - 0000, USA","BUXTON & BUXTON, a Professional Corporation",Inactive,
06190177,"HCRQ, Inc.",Legal Name,Stock Corporation,"5608 SCOTTS POND DR, WILLIAMSBURG, VA, 23188 - 0000, USA",HUNTER   AUSTEGARD ,Inactive,
S4440535,HCS ENTERPRISES LLC,Legal Name,Limited Liability Company,"7521 Richmond Road Ste G, Williamsburg, VA, 23188 - 0000, USA","T & K VENTURES, LLC",Active,
11519658,HDL Wellness LLC,Legal Name,Limited Liability Company,"190 Jolly Pond Rd , Williamsburg, VA, 23188, USA",Haley  Logan ,Active,
07418676,"Headers for Hope, Inc.",Legal Name,Nonstock Corporation,"4808 COURTHOUSE ST, STE 102, WILLIAMSBURG, VA, 23188 - 0000, USA",ANDREW   LARSEN ,Inactive,
05269469,"HEADS & TAILS, INC.",Legal Name,Stock Corporation,"110 Woodland Rd, Williamsburg, VA, 23188 - 1215, USA",LENA  MCQUADE ,Active,
11767618,Heads Up Home Services L.L.C.,Legal Name,Limited Liability Company,"5487 Olde Towne Rd, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Active,
11388494,"Heads Up Production Services, Inc.",Legal Name,Stock Corporation,"5520 Foundation St, Williamsburg, VA, 23188 - 2871, USA",Stephanie A Montgomery ,Active,
S8143523,HEAL WITH ANGELA STROUP LLC,Legal Name,Limited Liability Company,"6243 St Johns Wood, Williamsburg, VA, 23188, USA",ANGELA PANE   STROUP ,Inactive,
S1725466,"HEALING SITES NETWORK, LLC",Legal Name,Limited Liability Company,"102 BARLOWS RUN, WILLIAMSBURG, VA, 23188 - 0000, USA",REPUBLIC REGISTERED AGENT LLC,Active,
11411758,Health & Technology LLC,Legal Name,Limited Liability Company,"4804 Courthouse St Ste 3B, Williamsburg, VA, 23188 - 2682, USA",Jonathan  Powell ,Active,
11262413,Health & Wellness LLC / A New You,Legal Name,Limited Liability Company,"417 Bulifants Blvd Apt 206, Williamsburg, VA, 23188 - 5773, USA",Vivian Lisabel TUA ,Inactive,
11395550,Health Analysis LLC,Legal Name,Limited Liability Company,"4605 Edenderry, Williamsburg, VA, 23188, USA",Sherrye  Mcgregor ,Inactive,
S6688826,Healthcare Decisions Consulting LLC,Legal Name,Limited Liability Company,"7424 Wicks Road, Williamsburg, VA, 23188 - 0000, USA",CAROL   WILSON ,Inactive,
08417347,"HEALTHIER U, INC.",Legal Name,Nonstock Corporation,"9481 Sycamore Landing Rd, Williamsburg, VA, 23188 - 1243, USA",Michael  Scruggs ,Active,
11229787,HEALTHY HEARTS 2020 LLC,Legal Name,Limited Liability Company,"3704 W Steeplechase Way, Williamsburg, VA, 23188, USA",Patricia M Hood ,Inactive,
11038504,HealThy Mind PLLC,Legal Name,Limited Liability Company,"6551 Continental St, WILLIAMSBURG, VA, 23188, USA",Amanda  C Wheeler ,Active,
S1839176,"Hear-Pro, L.L.C.",Legal Name,Limited Liability Company,"104 MATTAPONI TRAIL, WILLIAMSBURG, VA, 23188 - 1602, USA",CHARLES   CURTIS ,Inactive,
11741900,Hearne Consulting LLC,Legal Name,Limited Liability Company,"121 Peachtree, Williamsburg, VA, 23188, USA",ZENBUSINESS INC.,Active,
04520540,"Heart for Orphans, Inc.",Legal Name,Nonstock Corporation,"PO BOX 6295, WILLIAMSBURG, VA, 23188 - 0000, USA",ROBYN H.   HANSEN ,Active,
11247030,Heart Heroes LLC,Legal Name,Limited Liability Company,"108 Puffin Ln, Williamsburg, VA, 23188, USA",Jessica Jean Slate-Carter ,Inactive,
07232069,"HEART OF VIRGINIA SPORTS CLUB, INC.",Legal Name,Nonstock Corporation,"5315 ROCKINGHAM DR., WILLIAMSBURG, VA, 23188 - 0000, USA",STUART D   SPIRN ,Inactive,
11331676,"Heart to Heart Career Training Center, LLC ",Legal Name,Limited Liability Company,"4345 New Town Ave Ste 200A, Williamsburg, VA, 23188 - 2858, USA",Arleigh  Hatcher ,Pending Inactive,
S7481494,"Heartlight Wellness, LLC",Designated Name,Limited Liability Company,"100 Marion, Williamsburg, VA, 23188 - 0000, USA",LAURIN   WITTIG ,Inactive,
11746428,Hearts Of Comfort LLC,Legal Name,Limited Liability Company,"3908 Grove Gate Ln Apt E, Williamsburg, VA, 23188 - 7557, USA",Tyrashae  Cowles ,Active,
S4105591,"Heath Medical Associates, LLC",Legal Name,Limited Liability Company,"3828 Philip Ludwell, Williamsburg, VA, 23188 - 0000, USA",KELLY ELIZABET   HEATH ,Inactive,
11046990,"Heath Property Management, LLC",Legal Name,Limited Liability Company,"112 Butler, Williamsburg, VA, 23188, USA",Jonathan  B. Heath ,Inactive,
11333980,HEATWAVE/HVAC LLC,Legal Name,Limited Liability Company,"5402 Lane Place Dr Apt A, Williamsburg, VA, 23188 - 1965, USA",edith m heard ,Inactive,
11724733,"Heaven Sent Veterinary Service, LLC",Legal Name,Limited Liability Company,"113 Forest Ln, Williamsburg, VA, 23188, USA",Pamela Nersesian Dumont ,Active,
S6829065,Heavenly Touch Beauty Services LLC,Legal Name,Limited Liability Company,"5990 John Jackson Dr., Williamsburg, VA, 23188 - 0000, USA",KRYSTLE BRIANNA   JACKSON ,Active,
11283031,Heavenz Voice Ministries,Legal Name,Nonstock Corporation,"421 Bulifants Blvd Apt 223, Williamsburg, VA, 23188 - 5762, USA",Marlena Janelle Manley ,Inactive,
S7732698,HEAVY DUTY BROTHERS LLC,Legal Name,Limited Liability Company,"8780 Croaker Rd., Williamsburg, VA, 23188 - 0000, USA",PEDRO A FUSTER   CANDEL ,Active,
11399875,HEAVY DUTY BROTHERS TRUCKING LLC,Legal Name,Limited Liability Company,"8780 CROAKER RD , Williamsburg, VA, 23188, USA",PEDRO A FUSTER CANDEL ,Active,
S3463223,"Heavy Equipment Advisors, LLC",Legal Name,Limited Liability Company,"3909 MIDLANDS RD STE E, WILLIAMSBURG, VA, 23188 - 0000, USA",CHRISTOPHER J   STOUT ,Inactive,
S7713730,Hedgepeth Law P.L.L.C.,Legal Name,Limited Liability Company,"7505 RICHMOND RD STE 3300-308, WILLIAMSBURG, VA, 23188 - 0000, USA",ARIEL   HEDGEPETH ,Inactive,
S3826817,"HeHa RE, LLC",Legal Name,Limited Liability Company,"1647 RICHMOND RD, WILLIAMSBURG, VA, 23188 - 0000, USA",ROBERT M   PFEIFER ,Active,
06034508,"HeHo Enterprises, Inc.",Legal Name,Stock Corporation,"120 HURLSTON, WILLIAMSBURG, VA, 23188 - 0000, USA",H HOWARD   HOPKINS ,Active,
S7303532,HEKLD L.L.C.,Legal Name,Limited Liability Company,"208 St Cuthbert, Williamsburg, VA, 23188 - 0000, USA",LIAM   DORNEY ,Inactive,
S2649764,"Helen's Place, LLC",Legal Name,Limited Liability Company,"1205 LIGHTFOOT RD, WILLIAMSBURG, VA, 23188 - 0000, USA",HELEN S   ODERISI ,Active,
11394368,Helios Networks LLC,Legal Name,Limited Liability Company,"3356 Ironbound Rd Ste 401, Williamsburg, VA, 23188 - 2445, USA",Adam  Rutkowski ,Inactive,
S4678530,Hello Beautiful Skin Care LLC,Legal Name,Limited Liability Company,"109 Knollwood Drive, Williamsburg, VA, 23188 - 0000, USA",LORRAINE JEANNE   JARRETT ,Inactive,
11155566,"Help Me Ronda, LLC",Legal Name,Limited Liability Company,"107 Walker Dr, Williamsburg, VA, 23188 - 3025, USA",Sharonda  Meekins ,Active,
11807734,Helper LLC,Legal Name,Limited Liability Company,"103B Deer Path Rd, Williamsburg, VA, 23188, USA",Wesley Tobin Johnson ,Active,
S3607399,Helpful Hands for Hire LLC,Legal Name,Limited Liability Company,"6949 CHANCERY LANE, WILLIAMSBURG, VA, 23188 - 0000, USA",KIMBERLY K   MEAGHER ,Inactive,
S2886143,"HELPING HANDS FOR YOU, L.L.C.",Legal Name,Limited Liability Company,"161 OLD CARRIAGE WAY, WILLIAMSBURG, VA, 23188 - 0000, USA",MICHELE   BOLTON ,Inactive,
S1597105,"HENDERSON & SCHULTZ, L.L.C.",Legal Name,Limited Liability Company,"5900 MOORETOWN RD, WILLIAMSBURG, VA, 23188 - 0000, USA",PETER V.   HENDERSON ,Active,
S1966912,"Henderson Office Building, L.L.C.",Legal Name,Limited Liability Company,"5806 MOORETOWN RD, WILLIAMSBURG, VA, 23188 - 0000, USA",PETER V.   HENDERSON ,Active,
S1946336,"HENDERSON RESIDENTIAL, L.L.C.",Legal Name,Limited Liability Company,"5800 MOORETOWN RD, WILLIAMSBURG, VA, 23188 - 0000, USA",PETER V.   HENDERSON ,Active,
00798991,"HENDERSON, INC.",Legal Name,Stock Corporation,"5806 MOORETOWN RD, WILLIAMSBURG, VA, 23188 - 0000, USA",Thomas M Wolf Esq ,Pending Inactive,
S6810768,Hendricks Agency LLC,Legal Name,Limited Liability Company,"5516 Burlington Lane, Williamsburg, VA, 23188 - 0000, USA",TONY ORLANDAS   HENDRICKS ,Active,
04382438,Henry Equipment Sales Incorporated,Legal Name,Stock Corporation,"PO BOX 5487, WILLIAMSBURG, VA, 23188 - 5487, USA",VERNON M  GEDDY III ,Active,
11796429,HENS Houses LLC,Legal Name,Limited Liability Company,"4951 Settlers Market Blvd, Williamsburg, VA, 23188, USA",Emily  Bittner ,Active,
11291204,HEO NAIL CORP.,Legal Name,Stock Corporation,"731 E Rochambeau Dr, Williamsburg, VA, 23188 - 2187, USA",SOO Y DONAVANT ,Inactive,
11156969,Herbs'nEarth LLC,Legal Name,Limited Liability Company,"4908 Grand Strand Dr Apt 201, Williamsburg, VA, 23188 - 2722, USA",Audrey  Johnson ,Inactive,
11098279,"Heritage Land Holdings, LLC",Legal Name,Limited Liability Company,"4700 Fenton Mill Rd, Williamsburg, VA, 23188 - 6918, USA","GREGORY R.  DAVIS, ESQ. ",Active,
S3840370,HERITAGE POWER SERVICES LLC,Legal Name,Limited Liability Company,"4123 Wiffet Way, Williamsburg, VA, 23188 - 0000, USA",HENRY   GEUTHER ,Inactive,
11664195,HEROHUSTLE316 LLC,Legal Name,Limited Liability Company,"4941 Westmoreland Dr, Williamsburg, VA, 23188 - 1989, USA",DONALD  WILLIAMS ,Pending Inactive,
04421723,HERON RUN HOMES ASSOCIATION,Legal Name,Nonstock Corporation,"109 Heron Ct, Williamsburg, VA, 23188, USA",Andrew M Franck ,Active,
S1069394,Heron-Payne LLC,Legal Name,Limited Liability Company,"6678 Richmond Road, Williamsburg, VA, 23188, USA",MARTHA E   PAYNE ,Active,
04809703,"Hertzler and Associates Real Estate Appraisers, Inc.",Legal Name,Stock Corporation,"4925 CENTERVILLE ROAD SUITE C, WILLIAMSBURG, VA, 23188 - 0000, USA",S M   FRANCK ,Active,
00844530,"HERTZLER BROTHERS, INC.",Legal Name,Stock Corporation,"4925 Centerville Rd Ste B, Williamsburg, VA, 23188 - 7565, USA",S M   FRANCK ,Active,
S5510997,Hesse-Kassel LLC,Legal Name,Limited Liability Company,"109 MARION, WILLIAMSBURG, VA, 23188 - 9121, USA",FRANK   YOUNGK ,Inactive,
S6415303,"HH Larry DG, LLC",Legal Name,Limited Liability Company,"5162 Rollison Dr, Williamsburg, VA, 23188 - 2896, USA",Bonnie  S Salzman ,Active,
11478768,HHST168 LLC,Legal Name,Limited Liability Company,"1103 Braemar Crk, Williamsburg, VA, 23188 - 1488, USA",Shu Yan  He ,Active,
S3505569,"Hiari Productions, LLC",Legal Name,Limited Liability Company,"4225 FALCON CREEK DR, WILLIAMSBURG, VA, 23188 - 0000, USA",STEVE L   MCNEAL ,Inactive,
07935521,"Hicks Construction, Inc.",Legal Name,Stock Corporation,"105 GLASGOW, WILLIAMSBURG, VA, 23188 - 0000, USA",BLAKE POINTS   HICKS ,Active,
03797073,"HIDDEN ACRES FARM, INC.",Legal Name,Stock Corporation,"238 LOCH HAVEN DR, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN  TARLEY JR ,Active,
S1866385,"HiExpectations, LLC",Legal Name,Limited Liability Company,"4801 COURTHOUSE ST STE 300, WILLIAMSBURG, VA, 23188 - 0000, USA",DUSTIN H   DEVORE ,Inactive,
11148618,Higginbottom Building Company LLC,Legal Name,Limited Liability Company,"104 Baltusrol, Williamsburg, VA, 23188, USA",James D. Higginbottom ,Inactive,
S7331624,High & Tight Lawncare with J&A LLC,Legal Name,Limited Liability Company,"7408 Wicks Rd, Williamsburg, VA, 23188 - 0000, USA",JOSEPH JAMES   DAVIS ,Inactive,
L0183162,"HIGH STREET PROPERTIES, LLLP",Legal Name,Limited Partnership,"2030 BUSH NECK RD, WILLIAMSBURG, VA, 23188, USA",BENNETT L   STEIN ,Inactive,
11050696,Highland Premier Landscaping LLC,Legal Name,Limited Liability Company,"5334 Tower Hl, Williamsburg, VA, 23188 - 6363, USA",Antoine  Ashby Jr.,Active,
11651564,"Hightech Construction, LLC",Legal Name,Limited Liability Company,"3917 Shenandoah Ct, Williamsburg, VA, 23188 - 7371, USA",Bray Knicely Law PLLC,Active,
01566694,"HILL PLEASANT FARM, INC.",Legal Name,Stock Corporation,"7152 Richmond Rd, HILL PLEASANT FARM, WILLIAMSBURG, VA, 23188 - 7215, USA",DONALD C   HUNT ,Active,
11245587,Hill's Jewelry & Gem Appraisals LLC,Legal Name,Limited Liability Company,"7151 RICHMOND RD, WILLIAMSBURG, VA, 23188, USA",J STEPHEN ROBERTS Jr.,Active,
S1463209,HillBilly Productions LLC,Legal Name,Limited Liability Company,"4404 POWHATAN CROSSING, WILLIAMSBURG, VA, 23188 - 0000, USA",ALLISON GALLIMORE   CASH ,Inactive,
11385403,Hillcraft carpentry LLC,Legal Name,Limited Liability Company,"101 Barlows Run, Williamsburg, VA, 23188, USA",Alex D Hill ,Inactive,
11454952,"Hilton Pier, LLC",Legal Name,Limited Liability Company,"3917 Midlands Rd Ste 100, Williamsburg, VA, 23188 - 4505, USA",William Peyton Akers ,Inactive,
S3094705,Hines History LLC,Legal Name,Limited Liability Company,"3657 BRIDGEWATER DR, WILLIAMSBURG, VA, 23188 - 0000, USA",JEFF   HINES ,Inactive,
11188770,Hinton's Mobile Detailing LLC,Legal Name,Limited Liability Company,"213 Delafayette Pl, Williamsburg, VA, 23188 - 1659, USA",Wyjai   Hinton' ,Inactive,
