Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S7861836,JMR Flooring LLC,Legal Name,Limited Liability Company,"5642 WALMSLEY BLVD, Richmond, VA, 23224 - 7307, USA",JOSE NAPOLEON ROSALES   RAYMUNDO ,Active,
S7991377,JN Rivera LLC,Legal Name,Limited Liability Company,"1807 Broad Rock Blvd, Richmond, VA, 23224 - 0000, USA",NATALY   RIVERA ,Inactive,
11689895,JNC CLEANING SERVICES LLC,Legal Name,Limited Liability Company,"132 GREEN ACRES AVE, Richmond, VA, 23224, USA",NAYELY ANAY ERAZO PAZ ,Active,
08382020,JNJ CONVENIENCE CORP.,Legal Name,Stock Corporation,"3500 HULL ST, RICHMOND, VA, 23224 - 0000, USA",GAMAL ABDO   ALKATTEEB ,Inactive,
S7651450,JNP LLC,Legal Name,Limited Liability Company,"613 Shelby Drive, Richmond, VA, 23224 - 0000, USA",JORGE A   SALGADO ,Inactive,
S7241211,JO-JO FLOORS LLC,Legal Name,Limited Liability Company,"1724 Clarkson Rd Apt H, Richmond, VA, 23224 - 3072, USA",JOVEL RAMIREZ   CANO ,Inactive,
11666953,Joan L. Dargon Foundation Inc.,Legal Name,Nonstock Corporation,"1702 Gordon Ave, Richmond, VA, 23224, USA",Briian   Dargon ,Active,
11409853,JOCELYN KEY LLC,Legal Name,Limited Liability Company,"8139 Winters Ln, Mason, OH, 45040, USA",Brenda  Carthan ,Inactive,
S3475938,Joe Joe King LLC,Legal Name,Limited Liability Company,"2220 CHALFONT DR APT 26, RICHMOND, VA, 23224 - 0000, USA",STEVEN LEON   WALLS ,Inactive,
03689270,"JOHN P. SCOTT WOODWORKING, INC.",Legal Name,Stock Corporation,"3140 QUEENS CROWN DR, MIDLOTHIAN, VA, 23113 - 0000, USA",JOHN P.   SCOTT ,Pending Inactive,
S7879325,"Johnny's Auto Sales and Service, LLC",Legal Name,Limited Liability Company,"5304 Hull street Road Unit C, Richmond, VA, 23224 - 0000, USA",JOHNNY JEFFERY   FARAG ,Inactive,
S1484924,"Johnson & Bartlett Wheel Alignment, LLC",Legal Name,Limited Liability Company,"6800 HULL ST RD, RICHMOND, VA, 23224 - 0000, USA",CLIFFORD L   BARTLETT ,Inactive,
S8346225,johnson & johnson financial service llc,Legal Name,Limited Liability Company,"505 porter street, 403, richmond, VA, 23224 - 0000, USA",LAVERNE   JOHNSON ,Inactive,
S7139431,Johnson & Street Construction LLC,Legal Name,Limited Liability Company,"5729 Walmsley Blvd, Richmond, VA, 23224 - 0000, USA",JADA   JOHNSON ,Inactive,
S6491205,"Joli Boutique, LLC",Legal Name,Limited Liability Company,"P.O. 50004, Richond, VA, 23250 - 0000, USA",LAINE A   SPEARS ,Inactive,
11257576,Jolly Crow LLC,Legal Name,Limited Liability Company,"203 Hull St Apt 3F, Richmond, VA, 23224 - 4274, USA",Jacob M Bauer ,Active,
11013763,Jonathan Barrett LLC,Legal Name,Limited Liability Company,"3232 Snead Ct , RICHMOND, VA, 23224, USA",Jonathan   Bullock-Barrett  ,Inactive,
S7457312,Jones Auto And Customs LLC,Legal Name,Limited Liability Company,"2018 chicago ave, b, richmond, VA, 23234 - 0000, USA",HERMAN MICHAEL   JONES ,Inactive,
06332688,"Jones Investment Group, Inc.",Legal Name,Stock Corporation,"1701 JEFFERSON DAVIS HWY, STE A, RICHMOND, VA, 23224 - 0000, USA",EVELYN P   JONES ,Active,
S5317617,Jonzs Management LLC,Legal Name,Limited Liability Company,"2000 Ridgemont Rd, Richmond, VA, 23224 - 0000, USA",BARBARA W   JONES ,Inactive,
S3258110,Jordan Justice LLC,Legal Name,Limited Liability Company,"3901 DECATUR ST, RICHMOND, VA, 23224 - 0000, USA",CALVIN   JORDAN ,Inactive,
11226660,Jordan Market LLC,Legal Name,Limited Liability Company,"1017 Jefferson Davis Hwy, Richmond, VA, 23224, USA",Ahmad M Saoud ,Inactive,
08280216,Jordan Pizza Inc.,Legal Name,Stock Corporation,"909 Richmond Hwy, RICHMOND, VA, 23224 - 6616, USA",HANI HAZZA   ALOMARI ,Inactive,
S3972868,Jorge's Auto Place LLC,Legal Name,Limited Liability Company,"919 Jefferson Davis Hwy, Richmond, VA, 23224 - 0000, USA",JORGE   GRAMAJO ,Inactive,
S8627111,JORGY & BUILDERS LLC,Legal Name,Limited Liability Company,"3057 MAURY ST, RICHMOND, VA, 23224 - 0000, USA",JORGE L ORTEGA   MORALES ,Inactive,
11555483,JORGY & BUILDERS LLC,Legal Name,Limited Liability Company,"3057 MAURY ST, Richmond, VA, 23224, USA",JORGE  LUIS ORTEGA MORALES ,Active,
11007514,JOSE AUTO REPAIR LLC,Legal Name,Limited Liability Company,"5255 HULL STREET RD, Richmond, VA, 23224, USA",JOSE MANUEL VASQUEZ RAMIREZ ,Inactive,
S5896073,"Jose Landscaping, LLC",Legal Name,Limited Liability Company,"5416 brinkwood ct, richmond, VA, 23224 - 0000, USA",CLARISA NATALY   MARTINEZ ,Inactive,
11623542,Jose M Flooring LLC,Legal Name,Limited Liability Company,"4649 Southwood Pkwy Apt D, Richmond, VA, 23224, USA",Jose Manuel Sis de Leon ,Active,
11612059,"Joseph Leadership Solutions, LLC",Legal Name,Limited Liability Company,"5085 Warwick Rd, Richmond, VA, 23224, USA",Lerone  Joseph ,Active,
S6874574,JOSEPH ROOFING LLC,Legal Name,Limited Liability Company,"4604 SOUTHWOOD PARKWAY, APT F, RICHMOND, VA, 23224 - 0000, USA",JOSE LOPEZ   CAMAJA ,Inactive,
11667336,Joseph VA LLC,Legal Name,Limited Liability Company,"2012 Maury St, Richmond, VA, 23224, USA",AHMAD  BANI AHMAD ,Active,
08382855,Joshua Granite Installation Inc.,Legal Name,Stock Corporation,"5529 ORCUTT LN, RICHMOND, VA, 23224 - 0000, USA",NOE IGNACIO TORRES   GONZALEZ ,Inactive,
11252746,JOSHUA GRANITE INSTALLATION LLC ,Legal Name,Limited Liability Company,"5529 Orcutt Ln, Richmond, VA, 23224 - 4622, USA",NOE  IGNACIO  TORRES GONZALEZ ,Active,
11274020,Joslyns Jewelry and Services LLC,Legal Name,Limited Liability Company,"5700 Jefferson Davis Hwy, North Chesterfield, VA, 23234 - 2246, USA",Bayron  Arias Arana ,Inactive,
S2567784,"JOST ENTERPRISES, LLC",Legal Name,Limited Liability Company,"51 LABROOK CONCOURSE, RICHMOND, VA, 23224 - 0000, USA",STEVEN C   MONTROSE ,Inactive,
11652272,Journee 2 Freedom Behavioral Health Services LLC,Legal Name,Limited Liability Company,"58 Rodman Rd, Richmond, VA, 23224 - 1012, USA",Kelli Arnese Littlejohn ,Pending Inactive,
08042442,Journey of a Dreamer Foundation,Legal Name,Nonstock Corporation,"1301 EVERGREEN AVENUE, RICHMOND, VA, 23224 - 0000, USA",STARSHEMA   AUSTIN ,Inactive,
11464042,Joy Of Living Assistant Living Home LLC,Legal Name,Limited Liability Company,"114 E 12th St, Richmond, VA, 23224 - 3907, USA",Joette F Robinson ,Inactive,
11279271,JOYCE'S HOME HEALHT CARE LLC,Legal Name,Limited Liability Company,"5349 Hull Street Rd Trlr 44, Richmond, VA, 23224 - 2445, USA",JOYCE  ANN  ELLIS  ,Inactive,
11378954,"Joyceful Carriers, LLC",Legal Name,Limited Liability Company,"1200 Decatur St Apt 24, Richmond, VA, 23224 - 3952, USA",Tyrone D Reyes ,Inactive,
S7769575,Joye of Beauty LLC,Legal Name,Limited Liability Company,"5004 Fernbrook, Richmond, VA, 23224 - 0000, USA",MELODEE JOYE   HASKINS ,Inactive,
S8245971,JP BENITEZ FENCING LLC,Legal Name,Limited Liability Company,"1400 Broad Rock Blvd, Richmond, VA, 23224 - 0000, USA",JUAN PASTOR   BENITEZ ,Active,
11336621,JP Consulting and Marketing LLC,Legal Name,Limited Liability Company,"16 W 6th St Unit A, Richmond, VA, 23224 - 2301, USA",Jackson  Polo ,Active,
11107815,JP Hands on LLC,Legal Name,Limited Liability Company,"641 QUEEN ANNE DR, RICHMOND, VA, 23224, USA",JOHN  PETTAWAY ,Inactive,
S7892377,JR food mart LLC,Legal Name,Limited Liability Company,"204 E third ST, richmond, VA, 23224 - 0000, USA",YASER   ATIYEH ,Inactive,
07576093,JR Scott Management Corp.,Legal Name,Stock Corporation,"2201 EAST BELT BLVD, RICHMOND, VA, 23224 - 0000, USA",JAMELL RICHARD   SCOTT ,Inactive,
11540951,JR UNITED CONSTRUCTION INC.,Legal Name,Stock Corporation,"2218 Chateau Dr Apt C, Richmond, VA, 23224, USA",KRISTAL   CERVANTS LEMUS ,Inactive,
11614494,JRGriffin LLC,Legal Name,Limited Liability Company,"813 Bedrock Ln, Richmond, VA, 23224 - 3346, USA",Earl Randolph Griffin Jr.,Inactive,
11773127,JRP services llc,Legal Name,Limited Liability Company,"5839 orcutt ln Apt H , Richmond, VA, 23224, USA",Javin   Pratt ,Active,
S8457402,JRS Holdings llc,Legal Name,Limited Liability Company,"1317 Columbia st, Richmond, VA, 23224 - 0000, USA",JOHN RICHARD   SPENCE ,Inactive,
07634330,"JRS Towing & Recovery, Inc.",Legal Name,Stock Corporation,"4929 BURTWOOD LANE, RICHMOND, VA, 23224 - 0000, USA",JAMELL   SCOTT ,Inactive,
11647753,JT ACCESSORIES LLC,Legal Name,Limited Liability Company,"1513 Stockton St, Richmond, VA, 23224 - 3845, USA",Joseph  Thompson ,Active,
11161751,JTA Logistics LLC,Legal Name,Limited Liability Company,"1408 Lynhaven Ave, Richmond, VA, 23224, USA",Aaron  Grant ,Inactive,
11296003,"JTLConsults, LLC",Legal Name,Limited Liability Company,"111 Hull St Apt 912, Richmond, VA, 23224 - 4214, USA",Joel T Lester ,Inactive,
11339315,"JTXI PROPERTIES, LLC",Legal Name,Limited Liability Company,"3456 McGuire Dr, Richmond, VA, 23224 - 5046, USA",Joshua Alexander Wooldridge ,Inactive,
S5347580,JUAREZ FAST CLEANING SERVICES LLC,Legal Name,Limited Liability Company,"4693 SOUTHWOOD PARKWAY APT G, RICHMOND, VA, 23224 - 0000, USA",MARISELA   JUAREZ ,Inactive,
S7287677,Judah Movers LLC,Legal Name,Limited Liability Company,"700 E Main St #2487, Richmond, VA, 23219 - 0000, USA",DARIST  HARRELL JR ,Inactive,
S5696721,"juiceLIFErva, LLC",Legal Name,Limited Liability Company,"117 N 20th St, Richmond, VA, 23223 - 6921, USA",RYAN A.   WILLIAMS ,Inactive,
11374720,Jules Auto Transport LLC,Legal Name,Limited Liability Company,"501 Stockton St Apt 147, Richmond, VA, 23224 - 4343, USA",Mahalia  Jules ,Active,
S8394126,JULI N LIMITED LLC,Legal Name,Limited Liability Company,"1412 CLARKSON RD APT G, RICHMOND, VA, 23224 - 0000, USA",NNAMDI JULIUS   NZEH ,Inactive,
11091398,JULIANS SERVICES LLC ,Legal Name,Limited Liability Company,"2118 EDWARDS AVE, Richmond, VA, 23224, USA",LUIS   JULIAN CRUZ  ,Inactive,
11215345,Julike LLC,Legal Name,Limited Liability Company,"1618 Kingswood St, Richmond, VA, 23224 - 4838, USA",Michael Anthony nazario Sr.,Inactive,
S5963469,JULIO MOBILE AUTO CLINIC LLC,Legal Name,Limited Liability Company,"4715 MILFAX RD, RICHMOND, VA, 23224 - 0000, USA",BENJAMIN RONALD MPOMBA   KAKONGE ,Inactive,
07722234,JULIO'S AUTO SERVICES INC.,Legal Name,Stock Corporation,"5227 OLD MIDLOTHIAN TPKE, RICHMOND, VA, 23224 - 0000, USA",MARIO BARTOLON   LOPEZ ,Inactive,
07921745,JULIO'S AUTO SERVICES INC.,Legal Name,Stock Corporation,"5227 OLD MIDLOTHIAN TPKE, RICHMOND, VA, 23224 - 0000, USA",MARIO BARTOLON   LOPEZ ,Inactive,
08395550,JULIO'S AUTO SERVICES INC.,Legal Name,Stock Corporation,"5227 OLD MIDLOTHIAN TPKE, RICHMOND, VA, 23224 - 0000, USA",MARIO BARTOLON   LOPEZ ,Inactive,
11070134,JULIO'S AUTO SERVICES INC.,Legal Name,Stock Corporation,"5227 OLD MIDLOTHIAN TPKE, Richmond, VA, 23224, USA",MARIO  BARTOLON LOPEZ ,Inactive,
11708385,JULIO'S TIRES AND RIMS LLC,Legal Name,Limited Liability Company,"330 E BELT BLVD, Richmond, VA, 23224, USA",WILLIAM  GOMEZ ,Active,
08273666,JULIUS HOME DEMOLISH INC.,Legal Name,Stock Corporation,"4928 SNEAD RD, RICHMOND, VA, 23224 - 0000, USA",JULIUS   WILLIAMS ,Inactive,
11644271,Jungle Gem Child Development LLC,Legal Name,Limited Liability Company,"700 STOCKTON ST APT 305, Richmond, VA, 23224, USA",KAY  JUNGLE ,Pending Inactive,
11365474,Junie B Hauling LLC,Legal Name,Limited Liability Company,"2729 Geneva Dr, Richmond, VA, 23224 - 4529, USA",Valentine Financial Services LLC,Active,
11744936,Juniors Home Remodeling LLC,Legal Name,Limited Liability Company,"1740 Broad Rock Blvd, Richmond, VA, 23224, USA",Rafael a Amaya ,Active,
11464615,JUNIORS(01) UNITED FINISHER LLC,Legal Name,Limited Liability Company,"1410 Clarkson Rd Apt E, Richmond, VA, 23224 - 3209, USA",GASPAR  ANCELMO LOPEZ GONZALEZ ,Active,
F1920430,JUNZEL CORPORATION,Legal Name,Stock Corporation,"101 COWARDIN AVENUE, #101B, RICHMOND, VA, 23224 - 0000, USA",IVO   NGOSONG ,Inactive,
11404555,JusDus Logistics LLC,Legal Name,Limited Liability Company,"1606 Fairfax Ave, Richmond, VA, 23224, USA",Justin  Shelton ,Active,
S7305479,JusRe Creative Services LLC,Legal Name,Limited Liability Company,"715 East 4th Street, F-25, Richmond, VA, 23224 - 0000, USA",SONE-SEERE   BURRELL ,Inactive,
07386345,"JUST BRAKES & OIL, INC.",Legal Name,Stock Corporation,,BRENT A   JACKSON ,Inactive,
11172243,Just Clowning Bounce House LLC,Legal Name,Limited Liability Company,"2213 Afton Ave # B, Richmond, VA, 23224 - 8103, USA",Shantaeja Michelle Grier ,Inactive,
11208066,Just Dependable Transportation LLC,Legal Name,Limited Liability Company,"6524 W Denny Ct, Chesterfield, VA, 23832 - 8257, USA",Ka'Tamara  Spencer ,Active,
11246325,Just Do Cleaning LLC,Legal Name,Limited Liability Company,"614 shallow Ct, Richmond, VA, 23224, USA",Jeanette L Scott ,Inactive,
11691616,Just For Now Services LLC,Legal Name,Limited Liability Company,"3703 Angela Dr, RICHMOND, VA, 23224, USA",Mitchell  Bowman ,Active,
07818701,"JUST KIDDING AROUND, Incorporated",Legal Name,Stock Corporation,,RHONDA   HICKMAN ,Inactive,
11248235,Just Me LLC,Legal Name,Limited Liability Company,"813 Woodhaven dr, Richmond, VA, 23224, USA",Tyra  Robinson ,Inactive,
S3654060,Just Play A Game Studios LLC,Legal Name,Limited Liability Company,"31 E BLAKE LN, RICHMOND, VA, 23224 - 0000, USA",STANLEY   KRAMER ,Inactive,
11247850,Just Wright Logistics LLC,Legal Name,Limited Liability Company,"3100 Kenyon Ave , Richmond, VA, 23224, USA",George  Wright ,Inactive,
11513521,Justin Hanson LLC,Legal Name,Limited Liability Company,"1215 E Main St Ste 1A, Richmond, VA, 23219 - 3671, USA",Justin Owen Hanson ,Inactive,
11437505,JV HANDYMAN SERVICES LLC,Legal Name,Limited Liability Company,"1443 GREYSTONE AVE, Richmond, VA, 23224, USA",JOSUE ISMAEL VELIZ ORREGO ,Inactive,
T0832925,JVM SPORTS MANAGEMENT LLC,Legal Name,Limited Liability Company,"30 WYNDMOOR PL STE F, GWYNN OAK, MD, 21207 - 0000, USA",PERCY   MOORMAN ,Inactive,
11808456,JVS Fence LLC,Legal Name,Limited Liability Company,"1410 Bowen St, Richmond, VA, 23224, USA",Jose  Simon Vigil Sanchez ,Active,
S5956489,JW & SON HAULING LLC,Legal Name,Limited Liability Company,"2915 Hey RD, Richmond, VA, 23224 - 0000, USA",JAMES T   WHITE ,Inactive,
11068159,JW Beef Company Inc,Legal Name,Stock Corporation,"2601 Maury St Bldg 2, Richmond, VA, 23224 - 3665, USA",Samuel  Casner ,Inactive,
11615390,JW&SON TOWING LLC,Legal Name,Limited Liability Company,"3615 Richmond Hwy, Richmond, VA, 23234 - 2627, USA",James T White ,Inactive,
11642888,JWAN TOBACCO LLC,Legal Name,Limited Liability Company,"415 E BELT BLVD, Richmond, VA, 23224, USA",WALEED  MONASAR  ,Pending Inactive,
S8577027,"JWB PLANS, LLC",Legal Name,Limited Liability Company,"2015 CHICAGO AVE, RICHMOND, VA, 23224 - 0000, USA",JOSEPH NORMAN   BENNIEFIELD ,Inactive,
11393934,"K & D Transportation, LLC",Legal Name,Limited Liability Company,"106 E 36th St, Richmond, VA, 23224 - 1304, USA",Kelly  Gardner ,Active,
07247869,K & J Vibes Cuisine iNC.,Legal Name,Stock Corporation,"2501 GENEVA COURT, RICHMOND, VA, 23224 - 0000, USA",MAKESHA   WOODBERRY ,Inactive,
11742554,K & R REALITY LLC,Legal Name,Limited Liability Company,"2317 Fernbrook Dr, Richmond, VA, 23224 - 4711, USA",keyona  mottley ,Active,
S5527942,K - Y Convenience Store LLC,Legal Name,Limited Liability Company,"1228 Hull Street Rd, Richmond, VA, 23224 - 0000, USA",RASHAD BRANDON   ROSS ,Inactive,
11172696,K and R Property Consulting LLC,Legal Name,Limited Liability Company,"5312 Hull Street Rd Apt 12, Richmond, VA, 23224 - 2435, USA",Rasheetea A fields ,Inactive,
S8056485,"K B MECHANICAL, LLC",Legal Name,Limited Liability Company,"6702 Darcy Ct, Chesterfield, VA, 23832, USA",KENNETH BLARE   BAKER ,Active,
S8586895,K FOOD STORE LLC,Legal Name,Limited Liability Company,"3159 MIDLOTHIAN TURNPIKE, Richmond, VA, 23224 - 0000, USA",MOHAMMAD H   ABANDA ,Inactive,
S5692985,K M REALTY L.L.C.,Legal Name,Limited Liability Company,"2609 SUSTEN LANE, RICHMOND, VA, 23224 - 0000, USA",ARMER   MITCHELL ,Active,
11385580,K T Sr enTerPriSes llc,Legal Name,Limited Liability Company,"2230 Chalfont Dr Apt22, Richmond, VA, 23224, USA",kevin  thomas ,Inactive,
11448353,K&B Plumbings LLC,Legal Name,Limited Liability Company,"156 BRANDON RD, Richmond, VA, 23224, USA",ALEJANDRO   ESPINOZA ,Inactive,
11183344,K&J's Wellness LLC,Legal Name,Limited Liability Company,"151 w commerce rd apt 126 , Richmond, VA, 23224, USA",Nyla   Pressley  ,Inactive,
11216666,K&Q Properties LLC,Legal Name,Limited Liability Company,"2209 Keswick Ave , Richmond, VA, 23224, USA",Travis   Crosby  ,Inactive,
11820714,K&S Logistics LLC,Legal Name,Limited Liability Company,"1600 Gunn St, Richmond, VA, 23224 - 8010, USA",kenya  spencer ,Active,
11058995,"K's Way Holdings, LLC",Legal Name,Limited Liability Company,"8 the Grn # 15078, Dover, DE, 19901 - 3618, USA",Kevin Dwight Murray ,Inactive,
11134321,K'Vons Creations LLC,Legal Name,Limited Liability Company,"7 E 37th St, Richmond, VA, 23224, USA",K'Von  Collins ,Inactive,
07948060,K-CUENTAS RVA INC.,Legal Name,Stock Corporation,"10 RODMAN RD., RICHMOND, VA, 23224 - 0000, USA",KELLYN   ALVAREZ ,Inactive,
11276518,K2 Drone Photography LLC,Legal Name,Limited Liability Company,"3811 Larchmont Ln, Richmond, VA, 23224, USA",Keith V Bryan ,Inactive,
S4620805,"K9 KARE BOARDING, LLC",Legal Name,Limited Liability Company,"240 PLAZAVIEW ROAD, RICHMOND, VA, 23224 - 0000, USA",BRETT RANSON   HILL ,Inactive,
11162705,Kaitlin Foster LLC,Legal Name,Limited Liability Company,"2211 chalfont dr apt 60, Richmond, VA, 23224, USA",kaitlin  foster ,Inactive,
11344670,"Kale Financial Services, LLC",Legal Name,Limited Liability Company,"111 Hull St Apt 122, Richmond, VA, 23224 - 4204, USA",Katie  Artery ,Inactive,
11196906,"KALM Life & Company, LLC",Legal Name,Limited Liability Company,"5006 Fernbrook Ter, Richmond, VA, 23224, USA",Krishawn  Monroe ,Inactive,
11731361,"KALONII KONNECT DISPATCHING, LLC",Legal Name,Limited Liability Company,"6204 Tweeter Branch Ln, Richmond, VA, 23224 - 1482, USA",KAHLYN  LEE ,Active,
11640887,Kamacho09 Enterprises LLC,Legal Name,Limited Liability Company,"6315 Elkhardt Ln, Richmond, VA, 23224, USA",Manuel  Camacho-isazaga ,Pending Inactive,
11260582,Kandle Ko  LLC,Legal Name,Limited Liability Company,"15 E 30th St, Richmond, VA, 23224 - 1952, USA",leslie  Robertson ,Inactive,
11083344,"KandyLand Kouture, LLC",Legal Name,Limited Liability Company,"4928 Burtwood Ln, Richmond, VA, 23224 - 6004, USA",MaChel  Tucker ,Inactive,
11163373,KarMart LLC,Legal Name,Limited Liability Company,"3 Westover Hills Blvd, Richmond, VA, 23225, USA",Dennis James Rogers ,Inactive,
11248496,Kati's Cakes LLC,Legal Name,Limited Liability Company,"3904 Peyton Ave, Richmond, VA, 23224, USA",Kati-Lyn n/a Grimes ,Active,
11478174,KATRACHO FEST & LATINO EVENTS LLC,Legal Name,Limited Liability Company,"5739 Hull Street Rd Ste 6, Richmond, VA, 23224 - 2858, USA",HISPANOS DE EXITO LLC,Inactive,
11093010,Kay and Co Tutoring Services LLC,Legal Name,Limited Liability Company,"1415 Lynhaven Ave, RICHMOND, VA, 23224, USA",Karitta   Conyers ,Inactive,
11353073,Kay'z Kreationz 08 LLC,Legal Name,Limited Liability Company,"3240 Broad Rock Blvd, Richmond, VA, 23224, USA",Nieka  Bowers ,Inactive,
11492874,Kayco Home & Office LLC,Legal Name,Limited Liability Company,"5700 Snead Rd, Richmond, VA, 23224, USA",Knox Robert  Colby ,Active,
11234589,Kaylee's SexC Boutique LLC,Legal Name,Limited Liability Company,"301 E 10th St, Richmond, VA, 23224 - 4017, USA",Kalee  felton ,Inactive,
11817653,Kaylie Morbid Tattoos LLC,Legal Name,Limited Liability Company,"1100 Richmond Hwy Unit 1524, Richmond, VA, 23224 - 6625, USA",Kaylie  Powell ,Active,
S8454300,Kaymise LLC,Legal Name,Limited Liability Company,"3414 Danbury rd, Richmond, VA, 23224 - 0000, USA",SHAMISE KRISHAE   CHAMBLISS ,Inactive,
11280045,Kaytee Hadley LLC,Legal Name,Limited Liability Company,"306 N 26th St Apt 227, Richmond, VA, 23223 - 7266, USA",Kathrine  Hadley ,Active,
11773762,"KBS Twin Rivers, LLC",Legal Name,Limited Liability Company,"8050 Kimway Dr, Henrico, VA, 23228, USA",Michael  A. McGlothlin ,Active,
S2198192,"KCH Total Management, LLC",Legal Name,Limited Liability Company,"3330 BROAD ROCK BLVD, RICHMOND, VA, 23224 - 0000, USA",CHINHA   KIM ,Active,
S8057913,KD FLOORING LLC,Legal Name,Limited Liability Company,"1006 RIDGECLIFF DRIVE, RICHMOND, VA, 23224 - 0000, USA",CRISTOBAL   RAMIREZ ,Inactive,
11188110,KD Hauling llc ,Legal Name,Limited Liability Company,"1600 Columbia st, Richmond, VA, 23224, USA",Damon  Hunter ,Inactive,
11811275,"KDCHJ Ventures, LLC",Legal Name,Limited Liability Company,"6802 Paragon Pl Ste 300, Richmond, VA, 23230 - 1655, USA",Michael  A. McGlothlin ,Active,
11080820,Kdelenay LLC,Legal Name,Limited Liability Company,"805 Glenburnie Rd Unit 18184, Richmond, VA, 23226 - 4067, USA",Ashley dominique Kelly ,Active,
11494929,KDG Consulting Solutions LLC,Legal Name,Limited Liability Company,"1806 Summit Ave, Richmond, VA, 23230 - 4339, USA",Kanuia D Gunter ,Active,
S3221175,"KDJ ENTERPRISES, LLC",Legal Name,Limited Liability Company,"2608 SUSTEN LN, RICHMOND, VA, 23224 - 0000, USA",JERALD   JONES ,Inactive,
06386825,KDT TRANSPORTATION INC.,Legal Name,Stock Corporation,"601 TILTON CT, RICHMOND, VA, 23224 - 0000, USA",GEORGE   INGRAM ,Inactive,
11151673,Kearney's Cleaning LLC,Legal Name,Limited Liability Company,"103 E 32nd St, Richmond, VA, 23224, USA",Travaughn  Kearney ,Inactive,
S1659566,"Keck's Warehouses 14174, LLC",Legal Name,Limited Liability Company,"1100 JEFFERSON DAVIS HIGHWAY, RICHMOND, VA, 23224 - 0000, USA",CHARLES J   KECK ,Inactive,
05436456,"Keck's Warehouses, Inc.",Legal Name,Stock Corporation,"1100 JEFFERSON DAVIS HIGHWAY, RICHMOND, VA, 23224 - 0000, USA",CHARLES J   KECK ,Inactive,
07666191,Keep America Clean Kids International (KACKI) Incorporated,Legal Name,Nonstock Corporation,"1420 HULL ST APT 323, RICHMOND, VA, 23224 - 0000, USA",TRODELLE JOCELYN   ELDRIDGE ,Inactive,
11502699,Keep Moving beyond LLC,Legal Name,Limited Liability Company,"213 LARNE AVE, RICHMOND, VA, 23224, USA",KEVIN  BANKS ,Active,
S8103220,Keepers Cleaning Services LLC,Legal Name,Limited Liability Company,"2607 TURNER RD, RICHMOND, VA, 23224 - 0000, USA",MARTHA   BALLADO ,Inactive,
02350353,"KEITH-FABRY REPRODUCTION AND SUPPLY, INC.",Legal Name,Stock Corporation,"1420 COMMERCE RD, RICHMOND, VA, 23224 - 7512, USA",JAMES A  KEITH JR ,Inactive,
11357410,Keiya's Cleaning and Organization Services LLC ,Legal Name,Limited Liability Company,"1114 E 16th St , Richmond, VA, 23224, USA",VeKeiya  Coleman ,Inactive,
11381060,"KeLins Business Solutions, LLC",Legal Name,Limited Liability Company,"1308 Evergreen Ave, Richmond, VA, 23224 - 4904, USA",Kenya M Gage ,Inactive,
11401362,Kelle Page Enterprises LLC,Legal Name,Limited Liability Company,"1608 Selma Pl, Richmond, VA, 23223 - 1281, USA",kelle diane page ,Inactive,
11542824,Kennedy commercial cleaning and trash removal LLC,Legal Name,Limited Liability Company,"307 Stockton St Apt 322, Richmond, VA, 23224 - 4283, USA",Deonte   kennedy ,Inactive,
11250416,Kennedy's Glo LLC,Legal Name,Limited Liability Company,"3450 Maury St, Richmond, VA, 23224, USA",Carlos   Brown ,Inactive,
11335804,Kennedys Kandy LLC,Legal Name,Limited Liability Company,"1427 Overlook St, Richmond, VA, 23224 - 7307, USA",Latasha Anderson Hicks ,Inactive,
S4814713,KENNIE'S HOME REPAIR LLC,Legal Name,Limited Liability Company,"2859 HULL ST, RICHMOND, VA, 23224 - 0000, USA",KENNIE   HOWARD ,Inactive,
11414438,Kens appliance repair service & sales LLC,Legal Name,Limited Liability Company,"122 Green Acres Ave, Richmond, VA, 23224 - 1110, USA",Kenneth  Wayne  Roop ,Inactive,
11362254,KenWood Trucking LLC,Legal Name,Limited Liability Company,"1310 Decatur St, Richmond, VA, 23224, USA",Kennard Tyvae Woodfin ,Inactive,
11063569,"Kenya's Care, LLC",Legal Name,Limited Liability Company,"2411 Royall Ave, Richmond, VA, 23224, USA",Kenya   Moseley  ,Inactive,
S6068011,kenyan crawley llc,Legal Name,Limited Liability Company,"2709 WILLIAMSBURG RD, RICHMOND, VA, 23231 - 0000, USA",KENYAN D   CRAWLEY ,Active,
11725216,Kerbecs LLC,Legal Name,Limited Liability Company,"21 E 4th St Apt 123, Richmond, VA, 23224 - 4231, USA",Anjali Kaur Nijjar ,Active,
S7116983,Kettle King LLC.,Legal Name,Limited Liability Company,"921 HULL ST RD, SUITE 16., RICHMOND, VA, 23224 - 0000, USA",QADIR WADI   EL-AMIN ,Inactive,
11715736,Key Independent Development Service LLC,Legal Name,Limited Liability Company,"3212 Skipwith Rd Ste 110, Henrico, VA, 23294 - 4413, USA",kavon  cooper ,Active,
11205799,Key's Yoni Spot LLC,Legal Name,Limited Liability Company,"1517 Bangle Dr, Richmond, VA, 23224, USA",Keyana  Shaquana  Carter  ,Inactive,
11332717,Keys Collections llc,Legal Name,Limited Liability Company,"1743 Clarkson Rd, Richmond, VA, 23224, USA",Bobbie  Mawyer ,Inactive,
